Min,Max,Median,Mean,Point_id
0.17111611,0.20677611,0.1858831,0.18644328,43483308
0.18630837,0.21631151,0.19579168,0.1966564,43483566
0.5524911,0.8259555,0.65653425,0.6560677,43502416
0.1725054,0.75110674,0.19182552,0.27993447,43503456
0.14633843,0.41133386,0.29173332,0.29577708,43542384
0.69026333,0.8395897,0.8104718,0.80315363,43543126
0.66650176,0.88987106,0.8433485,0.8215689,43562362
0.25372368,0.6168411,0.33648604,0.33914843,43562470
0.6295509,0.7477384,0.70698154,0.7048783,43562920
0.56039107,0.78013855,0.65552014,0.656811,43583302
0.418857,0.7542194,0.63793105,0.6225152,43583564
0.35595477,0.7152962,0.64737797,0.61910975,43622262
0.8233264,0.890785,0.8733032,0.87287754,43622788
0.3468286,0.7509096,0.5038645,0.51189476,43623554
0.55139667,0.81180286,0.71819764,0.7138444,43623698
0.1527346,0.2193092,0.17354031,0.17755933,43662282
0.7741414,0.85573983,0.8445253,0.8384178,43662400
0.1457354,0.32303014,0.16640182,0.17303687,43663254
0.44233575,0.6597689,0.6281355,0.61688066,43702414
0.37812683,0.63084435,0.5165692,0.505006,43742218
0.49819058,0.6275395,0.53599995,0.5419011,43742476
0.49582273,0.6989765,0.5927247,0.5920777,43762394
0.36235374,0.5180266,0.4262462,0.42911738,43762448
0.63259107,0.83883816,0.80581826,0.77089125,43802410
0.36476305,0.50868136,0.41550314,0.42119738,43802888
0.20430733,0.25371248,0.21393323,0.21479924,43803270
0.8090825,0.86723405,0.83945054,0.83996725,43822404
0.049885582,0.2488157,0.09384324,0.108926624,43822800
0.16853933,0.35221305,0.26875222,0.26806235,43842966
0.22610722,0.7316943,0.42727715,0.44004902,43843308
0.3791541,0.54817104,0.4117403,0.41375592,43862872
0.7356455,0.8152991,0.7859785,0.7828296,43863456
0.5921856,0.72486305,0.64561355,0.64486176,43882828
0.13462546,0.4788378,0.15703946,0.17599629,43903522
0.13585232,0.18174739,0.15035525,0.15320681,43163598
0.22881551,0.5670056,0.2620402,0.28849816,43343724
0.19677252,0.5682367,0.21861924,0.249345,43463466
0.36577415,0.621954,0.43791682,0.4421194,43522436
0.12131293,0.5486704,0.2647686,0.29044434,43582384
0.25916454,0.37907377,0.27683115,0.2791879,43802474
0.14111294,0.34705693,0.16196498,0.16894951,43943284
0.09842641,0.15941606,0.12869072,0.12887515,43943536
0.61509866,0.79603267,0.75092936,0.74784786,43962218
0.3355963,0.6177966,0.35569087,0.37282863,43962380
0.73098284,0.8270739,0.81678754,0.81400126,43962488
0.78462106,0.8913615,0.867705,0.8586805,43962614
0.6356877,0.85582185,0.81001794,0.79324454,43962686
0.37081492,0.9051135,0.87887156,0.82312477,43982406
0.74297786,0.8488468,0.78961056,0.79238135,44022364
0.61413425,0.876698,0.8261943,0.81083435,44022576
0.15805471,0.23303096,0.17676143,0.17816737,44023602
0.48508182,0.7677571,0.71972626,0.717189,44042412
0.612929,0.9077889,0.7879409,0.775493,44042578
0.46788064,0.6754415,0.5610634,0.55965006,44042890
0.17106433,0.578851,0.19330855,0.21982315,44042974
0.057768926,0.08616404,0.0775879,0.07657849,44042998
0.50112087,0.65223825,0.6149327,0.6095411,44062468
0.12628488,0.3772791,0.15396826,0.16515894,44062810
0.18396418,0.49321684,0.30678153,0.30445358,44063202
0.16740388,0.3552276,0.21699196,0.21986078,44082370
0.5896443,0.90318304,0.8799649,0.8530788,44082566
0.11962881,0.51121426,0.14060923,0.16508693,44083162
0.7574416,0.88544154,0.7955968,0.8091877,44083356
0.29180136,0.7535145,0.35639724,0.3709669,44102254
0.71775794,0.8607595,0.80929357,0.80899453,44102480
0.17163543,0.30702204,0.1859084,0.18829617,44103316
0.10932504,0.26902696,0.15802822,0.1680203,44103574
0.64167106,0.77159953,0.69400835,0.6952508,44103586
0.4497751,0.7454626,0.5657976,0.57211703,44122276
0.47536433,0.737751,0.61759293,0.6226851,44122456
0.35204333,0.7589195,0.4,0.43100506,44123932
0.115391605,0.17380828,0.13089004,0.13388583,44143154
0.46365023,0.6162931,0.5455204,0.5469184,44143514
0.14123711,0.2038674,0.16472816,0.16553506,44143586
0.39531583,0.73135096,0.6257928,0.6200775,44162474
0.66780716,0.88422036,0.8230638,0.80068856,44162604
0.4038401,0.8519069,0.77616674,0.7406421,44163216
0.2729225,0.5597995,0.3889322,0.39193657,44163248
0.24029452,0.58434784,0.34891686,0.37829033,44163626
0.25019217,0.47191918,0.43443918,0.38968652,44182430
0.5948467,0.81124693,0.72680736,0.7194603,44182596
0.21829733,0.33525014,0.25885418,0.2602031,44202166
0.19165085,0.67034763,0.31849408,0.3817612,44202432
0.0,0.2143467,0.17209658,0.15569483,44203246
0.7065623,0.866203,0.82629675,0.8061638,44203300
0.3102432,0.7269112,0.44941956,0.47167146,44222322
0.8194303,0.8473103,0.8321884,0.8325708,44222476
0.33487085,0.47762677,0.40104368,0.4007502,44222902
0.59729093,0.80071026,0.7083049,0.7061672,44242194
0.57720894,0.62590754,0.612209,0.60961545,44242446
0.5538972,0.64196724,0.6023166,0.6007444,44243526
0.14830215,0.1786104,0.16020444,0.15995485,44283232
0.6256331,0.85432154,0.8059621,0.79253745,44283610
0.4407145,0.80399805,0.742022,0.7386014,44283628
0.46753877,0.7250425,0.6340188,0.6107594,44303068
0.09602054,0.1311452,0.116933905,0.11632087,44303234
0.13763066,0.2661605,0.24592373,0.23872508,44342162
0.7394366,0.8174673,0.80486685,0.7978326,44342324
0.78270084,0.90019256,0.869856,0.86379623,44342392
0.17103475,0.43889776,0.19915172,0.20898788,44342402
0.3902611,0.58937645,0.48954457,0.48672974,44343058
0.3340767,0.4976014,0.37818024,0.3840842,44362440
0.6060757,0.6857001,0.6431377,0.6448174,44363178
0.28907564,0.56653017,0.43772152,0.42522156,44382300
0.3501561,0.5354536,0.4693326,0.45548964,44382382
0.7207703,0.81580585,0.7821782,0.78203386,44382408
0.121577635,0.20216362,0.13610342,0.1366603,44383218
0.27218583,0.41944218,0.31106988,0.31976408,44402170
0.24232528,0.41477436,0.38114423,0.37551177,44402394
0.13574468,0.35467756,0.15273277,0.15975772,44402818
0.68925065,0.83687943,0.79551953,0.79372823,44403106
0.15735815,0.42297783,0.17195216,0.1791179,44422162
0.8403403,0.8695439,0.8508906,0.85176873,44422810
0.7019916,0.8671224,0.81040895,0.80858153,44423832
0.25572428,0.5689163,0.33858657,0.3411103,44442154
0.18469815,0.22048675,0.20209129,0.20373167,44442424
0.20972538,0.4224985,0.26188272,0.2656226,44442448
0.23805651,0.37102473,0.33575425,0.33468282,44442510
0.7252294,0.8455186,0.83057547,0.8258667,44442852
0.2657974,0.44979367,0.37132585,0.36696136,44462354
0.397927,0.6483565,0.47526783,0.48505023,44463286
0.08079306,0.1419616,0.11521818,0.114406995,44463610
0.77550626,0.8881965,0.8135644,0.82414585,44482340
0.35420832,0.6301531,0.44303113,0.45198676,44482492
0.19155672,0.23990306,0.20842971,0.20919795,43982388
0.5160285,0.72122586,0.6459469,0.6385199,44042268
0.71365637,0.75828874,0.74021196,0.7396254,44063188
0.4733777,0.8232631,0.7627471,0.7502008,44162588
0.24040239,0.45925578,0.25980145,0.29031008,44203092
0.55852675,0.84057623,0.7378075,0.7334124,44242450
0.27157727,0.5007942,0.33102804,0.35041398,44363574
0.6383507,0.7869742,0.7394085,0.73679215,44422216
0.59721184,0.6966546,0.6570899,0.64645976,44482626
0.47037485,0.86008805,0.80751413,0.77677596,44482856
0.22039367,0.33573356,0.26156235,0.26615733,44482888
0.80135864,0.89689857,0.88367176,0.87826514,44483176
0.27868178,0.4348762,0.35074693,0.35086086,44483302
0.7668566,0.8530307,0.83352536,0.82703245,44483338
0.6673927,0.746155,0.72601944,0.7220156,44483522
0.15012723,0.5445367,0.1750964,0.22272149,44483636
0.24868836,0.6506341,0.32374898,0.3468749,44502164
0.18562874,0.47330317,0.2658228,0.2798481,44502938
0.88672924,0.91367984,0.9102466,0.90898854,44522366
0.6073684,0.6654825,0.6358106,0.63618076,44522402
0.51707166,0.7135263,0.6204517,0.6214077,44523360
0.19136827,0.35423812,0.22910325,0.24631034,44542404
0.78011596,0.884052,0.877992,0.8748423,44542476
0.24941725,0.40318662,0.27262664,0.27647167,44542962
0.28843167,0.7201087,0.3661605,0.3896539,44582466
0.7088042,0.8130142,0.76512545,0.75964826,44583910
0.25447264,0.565659,0.32101938,0.3359647,44602158
0.036670785,0.06576093,0.046338003,0.048414875,44603256
0.08517228,0.25898185,0.15369049,0.1578322,44603314
0.5920845,0.7307206,0.6816292,0.67893535,44603404
0.22151496,0.42210913,0.31555018,0.3149426,44603660
0.61487734,0.73639727,0.6998499,0.6943823,44622438
0.49896908,0.81788296,0.6174477,0.626035,44642516
0.3983003,0.5678392,0.48476297,0.4856913,44643646
0.23438306,0.4098088,0.27604032,0.28565004,44662142
0.2179183,0.38355803,0.24874988,0.26303858,44662190
0.45785877,0.57182854,0.5359765,0.53020966,44662352
0.7511939,0.83940494,0.77757806,0.780549,44662460
0.8736537,0.9543593,0.9063063,0.9104033,44663338
0.5170863,0.9432754,0.8379781,0.7948352,44682440
0.25782314,0.29057243,0.2704461,0.27149516,44683766
0.008301822,0.030761858,0.024294524,0.023261774,44702366
0.69059616,0.77891934,0.7639452,0.755198,44702406
0.42682248,0.60415125,0.4827127,0.48642156,44702410
0.16783059,0.62816495,0.31921676,0.3477926,44702510
0.22825608,0.37783173,0.30574912,0.30280036,44723916
0.555344,0.76932114,0.6235549,0.63870275,44742192
0.53354025,0.6424687,0.5687875,0.5753825,44742228
0.17873353,0.2268871,0.18883272,0.19034897,44762152
0.25891677,0.5977188,0.36032563,0.36507088,44763286
0.27455166,0.4813551,0.3247525,0.34353626,44782216
0.009017132,0.08120649,0.03953808,0.040161386,44782366
0.8447151,0.9078014,0.89182305,0.8884708,44782410
0.25632262,0.78310895,0.5562067,0.51314205,44782486
0.21602929,0.24140753,0.2238938,0.22542413,44782914
0.3206256,0.73939824,0.4732047,0.4792596,44803756
0.13713713,0.6908043,0.16057429,0.1898744,44823334
0.12886049,0.2795107,0.1475263,0.15716852,44842154
0.34532872,0.48347205,0.40077257,0.40064976,44842442
0.35046077,0.4485714,0.40644464,0.40665823,44842784
0.7720569,0.85214186,0.8123772,0.81291676,44843684
0.05532139,0.11818718,0.08228372,0.085041106,44862326
0.6843616,0.79444927,0.7145542,0.71719086,44862512
0.20603813,0.55963916,0.22465315,0.24147065,44862848
0.8315061,0.8707804,0.8547548,0.85413164,44482510
0.5548961,0.6210143,0.591891,0.59097576,44522406
0.4116643,0.67192787,0.47799098,0.48792136,44682296
0.1543152,0.42687488,0.16678363,0.18389858,44803324
0.2616352,0.40072003,0.33516988,0.33361462,44882492
0.6965448,0.79485935,0.7735945,0.7663194,44882514
0.5749441,0.72025585,0.6573913,0.655073,44883396
0.18345499,0.39386994,0.2942772,0.28057274,44902152
0.39606658,0.5318053,0.50340927,0.49377915,44922166
0.33213806,0.5952678,0.4459956,0.44871846,44922264
0.10555217,0.40977442,0.16300227,0.16711028,44922328
0.53922176,0.7370349,0.6949221,0.6803305,44922408
0.7380801,0.8602266,0.8030142,0.80249804,44923314
0.31704095,0.4271327,0.35357916,0.35934913,44923890
0.2723065,0.6895702,0.41486892,0.44815797,44942142
0.71702945,0.8113323,0.7711594,0.76821446,44944006
0.2774895,0.64893407,0.32286537,0.35412487,44962522
0.35476956,0.407173,0.3762268,0.37648132,44962896
0.0,0.036308806,0.018048957,0.017107483,44962918
0.36729744,0.79212487,0.76714283,0.7340758,44983680
0.45999017,0.8323141,0.7344989,0.7212587,45002200
0.6142205,0.7523712,0.7290692,0.7195959,45002758
0.18738674,0.2958435,0.23748669,0.23713183,45002866
0.63062096,0.71364206,0.680207,0.6798719,45003658
0.20409292,0.36227223,0.27361068,0.26998386,45003676
0.8188246,0.8741883,0.847354,0.84863675,45022358
0.15164192,0.5539906,0.17500527,0.21457748,45022946
0.536054,0.80686355,0.6847328,0.68017536,45023284
0.15142857,0.29912582,0.1894435,0.19076677,45023726
0.63536817,0.78043914,0.7339283,0.7225032,45042534
0.6031496,0.76685137,0.6694138,0.6725759,45062234
0.6017337,0.7806481,0.7197552,0.71112436,45062334
0.658523,0.7922626,0.7453624,0.7360898,45063684
0.21834415,0.26461476,0.23455285,0.23607618,45063932
0.4840779,0.64128876,0.5186995,0.5377687,45102102
0.31628305,0.45690674,0.33539605,0.3529759,45102162
0.825554,0.896202,0.8819876,0.8736157,45102516
0.2709781,0.552349,0.32169867,0.34279677,45103300
0.052216195,0.1156851,0.082974106,0.081714645,45103710
0.0,0.0840011,0.05395342,0.04997258,45122134
0.3888889,0.4818135,0.41066235,0.41297022,45122146
0.7824176,0.90249187,0.8613396,0.854046,45122296
0.6120778,0.7860272,0.7133711,0.71398634,45122434
0.20628683,0.39083728,0.30057144,0.29530832,45123640
0.215625,0.50147206,0.2581736,0.2725257,45123664
0.22157733,0.81686044,0.78944767,0.7389573,45123718
0.0,0.075320765,0.017116206,0.020166302,45162208
0.55542314,0.743083,0.6447897,0.65111697,45162244
0.14701232,0.66952264,0.17022768,0.25570682,45162852
0.19352429,0.26159188,0.21363747,0.21516615,45163414
0.17193109,0.59967387,0.24924925,0.27314574,44942422
0.13222942,0.62013346,0.1821192,0.21010056,44963472
,,,,45022834
0.40489942,0.8,0.77067405,0.7054285,45202838
0.3380584,0.6699029,0.47777203,0.47682008,45202898
0.25216904,0.33371493,0.28139013,0.2844329,45202942
0.80714494,0.9530516,0.87039614,0.8711192,45203870
0.1908284,0.2604915,0.22414443,0.22265191,45203924
0.06937063,0.08311499,0.07428987,0.07491087,45222128
0.44691223,0.49690622,0.47250175,0.47330454,45222326
0.52886117,0.56155217,0.54860187,0.5480922,45222530
0.415326,0.648787,0.50332546,0.5138227,45242168
0.50528646,0.7593558,0.587325,0.6338911,45242500
0.22804628,0.3205331,0.2736231,0.27180722,45242946
0.00018876829,0.079467036,0.032156706,0.03567635,45243630
0.19235323,0.72501093,0.2156325,0.26568627,45262548
0.8276515,0.88632196,0.8565249,0.85818505,45262560
0.8786898,0.9164061,0.902405,0.90214777,45283854
0.21320605,0.35628852,0.24200164,0.2494777,45302182
0.09900597,0.23416464,0.11025145,0.11070742,45302512
0.20987654,0.46227518,0.24931276,0.2651436,45302556
0.43786296,0.52694726,0.46115094,0.46276197,45342100
0.40399757,0.6877211,0.46051502,0.4757914,45342510
0.28841937,0.6088589,0.3176703,0.33242485,45362066
0.1526465,0.6299181,0.4624107,0.4135363,45362566
0.21660802,0.26343304,0.25174925,0.24933426,45382538
0.29075882,0.49485067,0.356743,0.36683837,45382924
0.12757201,0.38092062,0.17391305,0.18083672,45382946
0.20204207,0.5676256,0.23218185,0.254213,45383374
0.63424546,0.90457565,0.8692523,0.84520674,45404054
0.4653706,0.57901084,0.53115726,0.529253,45421632
0.6560905,0.7711202,0.74771786,0.7445656,45422132
0.5332096,0.8624611,0.8289617,0.8107654,45422554
0.20208333,0.2807571,0.2223913,0.22407492,45422942
0.5752166,0.8234281,0.7033686,0.7004448,45423320
0.01894136,0.05660209,0.041124057,0.040193416,45423634
0.2954395,0.39897084,0.31241566,0.31648335,45442854
0.32063198,0.52374494,0.37855926,0.3784619,45443628
0.4028094,0.71134925,0.5446538,0.56640923,45461626
0.5638487,0.7429194,0.7149096,0.70082414,45462120
0.092138365,0.41988742,0.11217405,0.12649132,45462504
0.27875987,0.3429148,0.29911,0.30244073,45462930
0.29138643,0.37705636,0.3282006,0.3298146,45481638
0.2667185,0.47799698,0.36278367,0.36253092,45482268
0.43415987,0.57078236,0.50136286,0.5017524,45482530
0.619087,0.80278593,0.76722133,0.7583156,45482556
0.084027655,0.18736209,0.13762467,0.14026071,45482566
0.1075,0.13039814,0.11876435,0.118703924,45482938
0.19330585,0.45970055,0.20363723,0.20855595,45363646
0.63274175,0.74823946,0.7222222,0.7070429,45382960
0.3762908,0.6411223,0.544019,0.5358584,45462994
0.16028331,0.27391428,0.19600874,0.20057842,45502518
0.73163265,0.8463694,0.82158273,0.81119865,45502846
0.27658582,0.504458,0.47332016,0.4658226,45502954
0.6367494,0.82495666,0.7995495,0.7965283,45522538
0.21912095,0.50111854,0.2496245,0.2842455,45541648
0.15709363,0.2249923,0.19532628,0.19457375,45542974
0.20431267,0.23798883,0.21667287,0.21852662,45581630
0.16994633,0.19579752,0.1817563,0.1821177,45582938
0.19642857,0.6352201,0.53355205,0.47651544,45601646
0.0835845,0.16799699,0.0989667,0.11066038,45602244
0.15915073,0.2045233,0.17990065,0.17986861,45602298
0.32331768,0.8145594,0.7688229,0.71579695,45603922
0.15346155,0.26568684,0.20909776,0.2044615,45622926
0.6217765,0.7569866,0.7163049,0.709007,45643956
0.27046347,0.45074326,0.31670412,0.3244683,45661624
0.04540077,0.12146806,0.062017784,0.067523494,45662242
0.0,0.0686867,0.022630604,0.024527352,45663622
0.61275625,0.71870965,0.69315827,0.69143146,45703360
0.47394854,0.7286314,0.574198,0.5812976,45723028
0.15093204,0.6989489,0.17670548,0.22259971,45742268
0.12888889,0.16885677,0.14044808,0.14191683,45743036
0.4354769,0.67758006,0.5286803,0.53767276,45743608
0.15559772,0.27517402,0.17658931,0.17878038,45743654
0.13396414,0.32208237,0.15891935,0.16590843,45763046
0.10998811,0.6754587,0.15067025,0.21268426,45603022
0.33971903,0.6483099,0.47398433,0.48063615,45781654
0.22583927,0.2759039,0.23662947,0.23877138,45782960
0.25539878,0.6190164,0.4674745,0.4680009,45803340
0.35956466,0.4740327,0.39738175,0.39729127,45821652
0.11814672,0.17557251,0.14641996,0.14669383,45823044
0.14022739,0.16481775,0.15311618,0.15311843,45823602
0.2759676,0.49736884,0.4123479,0.40090534,45841630
0.27946964,0.5650794,0.3942147,0.39994103,45842026
0.12191872,0.1811665,0.15644988,0.15295619,45842800
0.17121588,0.41369864,0.20103762,0.21583822,45842808
0.19881481,0.61946905,0.22776023,0.24772972,45842998
0.01895088,0.06120671,0.04507396,0.045224965,45843352
0.8153509,0.8625259,0.84838444,0.84718424,45843604
0.24406934,0.43253466,0.37441918,0.36514613,45861662
0.13779056,0.19258279,0.15844902,0.15869975,45863040
0.16490322,0.25233147,0.18397626,0.18313998,45883662
0.1977542,0.39597315,0.23736353,0.24452563,45902768
0.25580183,0.38084507,0.27821112,0.28148773,45902992
0.12875536,0.19390394,0.16473256,0.16484359,45903028
0.1780586,0.32895097,0.20981662,0.215012,45903046
0.6827004,0.86133623,0.7783495,0.781085,45903358
0.7586962,0.8387173,0.7928625,0.7984932,45922208
0.31443298,0.6104502,0.49773216,0.5012921,45922258
0.36037737,0.45942056,0.42696425,0.41886237,45922802
0.21288091,0.31254676,0.24003604,0.24276476,45923158
0.5494003,0.76150304,0.61702126,0.62262154,45963328
0.36181065,0.733142,0.5582539,0.55362844,45963382
0.07010208,0.11021297,0.09423182,0.09284948,45964012
0.2906775,0.4390738,0.32020882,0.3258472,45981666
0.12449438,0.18934777,0.1331484,0.13672715,45982980
0.24609984,0.5054083,0.37276062,0.3800507,46021624
0.10065288,0.20705369,0.12581429,0.12991537,46023042
0.027226178,0.05855992,0.032843255,0.03579666,45901624
0.27017707,0.6514215,0.51707435,0.48031157,46043364
0.27297667,0.48524672,0.37533188,0.38691953,46062258
0.18605284,0.22100055,0.20107672,0.20122904,46083010
0.13176423,0.19106191,0.1587382,0.15912244,46083316
0.3008997,0.4461182,0.35737076,0.369516,46102910
0.32068312,0.47006273,0.35628286,0.35586786,46103018
0.1289171,0.16471839,0.14643629,0.14740479,46103050
0.25088736,0.37914503,0.32292524,0.32221067,46121612
0.12425609,0.26458457,0.1631257,0.1646807,46122272
0.23675124,0.37559262,0.32316774,0.32251614,46141618
0.30962342,0.5367146,0.44739756,0.4386713,46142788
0.29437095,0.421875,0.34587967,0.3478667,46142982
0.107147254,0.22371468,0.16993465,0.16941735,46144022
0.16680452,0.2069854,0.18409818,0.18470599,46181658
0.48486546,0.6861521,0.623086,0.6292728,46183002
0.29851067,0.37593985,0.3281337,0.3306342,46183012
0.15485956,0.55979204,0.19525504,0.22276051,46183318
0.096364886,0.14265952,0.11197367,0.11242603,46202106
0.7315814,0.8267316,0.81463856,0.80919623,46202206
0.5074197,0.808369,0.5717789,0.59768033,46202782
0.4468417,0.6749815,0.5648855,0.5604535,46202812
0.14859438,0.18737446,0.16307059,0.16267787,46203042
0.15555556,0.63891846,0.25677615,0.28794205,46204042
0.74549425,0.7873644,0.7647587,0.7656964,46222770
0.21219613,0.3312339,0.24058157,0.24288131,46222796
0.13863823,0.58496094,0.38212544,0.3545855,46222968
0.62124026,0.8574675,0.7845125,0.7759374,46224012
0.44701582,0.6755801,0.5733138,0.5717352,46241610
0.1591607,0.35837996,0.17303823,0.1782304,46243032
0.41876948,0.71867007,0.48701018,0.49296302,46243968
0.44469526,0.58391494,0.51262134,0.5150226,46263028
0.44542414,0.78681695,0.55216575,0.5742755,46263316
0.09179119,0.30224812,0.23476969,0.22774373,46264024
0.030974794,0.13086544,0.07196983,0.07176221,46264036
0.5702032,0.82739043,0.731581,0.7260183,46282208
0.21347608,0.23782416,0.2239902,0.22423196,46283032
0.17283572,0.23114869,0.19169927,0.19243675,46283042
0.22544378,0.48197392,0.25122023,0.25809836,46122902
0.4257556,0.7844134,0.7253655,0.7043124,46182134
0.68084013,0.7984887,0.75511247,0.75465715,46242196
0.3227147,0.45228654,0.35345256,0.36367273,46262056
0.21605383,0.34725308,0.273167,0.2687525,46283942
0.17904246,0.44700655,0.21573448,0.229895,46284158
0.6773347,0.77102137,0.7261034,0.72455895,46302134
0.28864864,0.48009467,0.32413217,0.32829845,46321600
0.20673901,0.24969098,0.22824576,0.22677435,46322896
0.16144325,0.19708817,0.1762208,0.1764729,46323266
0.1931964,0.28963622,0.23955245,0.23854662,46323328
0.06830343,0.44674557,0.15247548,0.19093876,46342786
0.20678337,0.25695518,0.22318102,0.22648843,46482044
0.64511275,0.79077387,0.6917668,0.70120794,46482134
0.14547414,0.27831578,0.1969909,0.19460745,46482866
0.19755203,0.24416031,0.22458506,0.22367625,46483352
0.24796626,0.49129853,0.36483437,0.36363718,46501578
0.7857327,0.86939347,0.8525393,0.8503499,46502158
0.075200275,0.13364674,0.092873946,0.0925402,46502906
0.13559322,0.22823264,0.16113628,0.16278657,46502996
0.21252537,0.34422112,0.23929183,0.2516211,46503018
0.27530447,0.49933907,0.34712982,0.35425258,46503198
0.40589786,0.8450536,0.4925664,0.5276616,46503324
0.6475561,0.77348596,0.7089249,0.70727193,46504048
0.20472196,0.5320476,0.22605611,0.23350726,46523016
0.20714825,0.32218617,0.25082257,0.2526643,46542954
0.16680443,0.23611912,0.2020267,0.20117548,46543080
0.45986623,0.60603935,0.555097,0.5514401,46543398
0.35360244,0.77448845,0.49871266,0.5082627,46543452
0.555914,0.8313685,0.7468427,0.74479467,46543944
0.5082777,0.7291095,0.6449921,0.6474203,46562146
0.3599114,0.5981761,0.52240324,0.5137565,46562790
0.09307521,0.17752443,0.1121423,0.1145365,46562902
0.1829416,0.53517133,0.21354094,0.22098915,46562938
0.09439788,0.2995822,0.109309964,0.11398178,46563034
0.10210147,0.19299044,0.115442276,0.11744903,46563052
0.26699686,0.34386498,0.31987438,0.31677267,46581654
0.046022806,0.27143636,0.067488305,0.08449096,46582152
0.09866103,0.38158655,0.13517915,0.14056458,46602010
0.59106296,0.90316576,0.85340714,0.84906834,46602016
0.16525097,0.47462687,0.18021414,0.19329411,46602964
0.0,0.13310063,0.024451047,0.042078823,46622038
0.28630432,0.66588235,0.4414134,0.440865,46623028
0.19412977,0.5182704,0.23476891,0.24178635,46623352
0.13559322,0.5141356,0.21392785,0.23481157,46544064
0.29900688,0.48817518,0.33811998,0.3421545,46562632
0.08776537,0.2194992,0.10561202,0.11003418,46641610
0.18181819,0.25414366,0.20782393,0.21013443,46643006
0.16480827,0.40047392,0.18127382,0.19325072,46643036
0.7163402,0.856811,0.8085569,0.80682254,46662152
0.11464293,0.45368916,0.22321129,0.23552558,46662974
0.2301748,0.61791044,0.42439815,0.42439213,46681578
0.5907519,0.8341709,0.7394309,0.7285676,46682050
0.3541577,0.8464842,0.41078168,0.49329075,46682996
0.28040972,0.40904522,0.33608136,0.33899266,46684044
0.020856878,0.23465466,0.09461664,0.11057596,46702944
0.34605867,0.63462687,0.39059305,0.4074056,46703412
0.6061424,0.8340381,0.7469923,0.7435822,46704042
0.49734712,0.80245674,0.6131824,0.63194025,46722018
0.7259448,0.87542516,0.74421877,0.76577336,46722576
0.7157275,0.7882562,0.7376775,0.7424732,46722786
0.14259173,0.20286396,0.16682027,0.16661128,46723048
0.15842544,0.23112552,0.17919303,0.18109031,46741570
0.36659762,0.8512811,0.676006,0.65803415,46742002
0.27745035,0.5986233,0.51389235,0.49562943,46742916
0.21864662,0.29283172,0.2414003,0.24167629,46744050
0.106438465,0.4587156,0.15100566,0.18271472,46761582
0.44403777,0.87018836,0.72363305,0.7241539,46762142
0.17036574,0.62841916,0.24640967,0.25027356,46762950
0.19794028,0.60912055,0.23452087,0.2633729,46762986
0.8938356,0.90516233,0.89719856,0.8982984,46763004
0.68461967,0.84960425,0.8121481,0.813573,46763310
0.65317637,0.7066069,0.6687861,0.6705727,46764174
0.4728937,0.59128207,0.5697887,0.5584849,46782778
0.11492537,0.13811938,0.12601745,0.12603374,46782910
0.20460299,0.27405047,0.24433032,0.24185152,46783032
0.20239076,0.7158385,0.6156912,0.5667689,46783338
0.76005715,0.80841947,0.78507674,0.783999,46802974
0.12502827,0.21301518,0.14128321,0.14497699,46802984
0.13215353,0.15607986,0.14439252,0.14439139,46823054
0.29006797,0.3802817,0.33691996,0.33840433,46823428
0.01983245,0.072283566,0.035916135,0.0382106,46823954
0.21909308,0.6563094,0.3140121,0.35164133,46643306
0.08298031,0.11447493,0.09618535,0.09594053,46681582
0.23390895,0.5622817,0.4238486,0.41977912,46742016
0.15383108,0.33217993,0.23841198,0.24448787,46763346
0.51728934,0.8169321,0.65799195,0.6616237,46803028
0.31321666,0.5034213,0.4024169,0.39975885,46842048
0.4465171,0.5967863,0.51744473,0.51595783,46842128
0.4238108,0.7762736,0.5162043,0.5464353,46843298
0.10302499,0.17540218,0.12509109,0.12879248,46861592
0.21256126,0.2637842,0.24825716,0.24670514,46862964
0.58893085,0.71243244,0.6301218,0.63584644,46863958
0.0,0.112021655,0.060763,0.057494592,46864012
0.28479224,0.8260234,0.65332097,0.6155237,46882650
0.41581196,0.72440636,0.61975616,0.61979026,46902058
0.060603812,0.08948172,0.080408774,0.07686072,46902810
0.1671978,0.38422534,0.20070656,0.22042537,46902972
0.2224927,0.48153263,0.24173912,0.2567119,46902994
0.20549265,0.3816568,0.34736842,0.34422812,46903264
0.4623196,0.58667713,0.5401027,0.532952,46903326
0.13290149,0.42553857,0.21517615,0.23932177,46903344
0.40819606,0.5751164,0.5240675,0.5186642,46923952
0.26969108,0.58377284,0.49048835,0.45869952,46941586
0.27272728,0.68666667,0.58735734,0.55404437,46942842
0.66219455,0.77089626,0.71779746,0.71934646,46943044
0.19920534,0.38682324,0.23373945,0.2378951,46943130
0.3470483,0.72549826,0.4563501,0.48586336,46962070
0.198943,0.25269556,0.21621622,0.21800196,46962960
0.0982962,0.33106267,0.2662056,0.25203106,46982080
0.018632002,0.046039823,0.028485944,0.031560272,47002082
0.37451065,0.51262504,0.42901507,0.43253654,47022062
0.64911336,0.8216051,0.74305934,0.744725,47022596
0.66468614,0.89004296,0.8839458,0.8584838,47023028
0.47062463,0.8577988,0.7471415,0.7240923,47042874
0.034576476,0.14775784,0.08440579,0.08901444,47043068
0.61108893,0.7404326,0.6848068,0.6824104,47043954
0.32133675,0.6672112,0.5694224,0.567205,47044076
0.08650519,0.23108384,0.14475873,0.14456917,46863364
